地区,国家,确诊,疑似,治愈,死亡,日期
巴哈马,巴哈马,64,,0,9,2020-04-23
法属波利尼西亚,法属波利尼西亚,57,,0,0,2020-04-23
利比亚,利比亚,60,,15,1,2020-04-23
梵蒂冈,梵蒂冈,9,,0,0,2020-04-23
尼加拉瓜,尼加拉瓜,10,,0,2,2020-04-23
英属维尔京群岛,英属维尔京群岛,4,,0,1,2020-04-23
安提瓜和巴布达,安提瓜和巴布达,23,,0,3,2020-04-23
格林那达,格林那达,14,,0,0,2020-04-23
圣卢西亚,圣卢西亚,15,,0,0,2020-04-23
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,2020-04-23
上海市,中国,640,,533,7,2020-04-23
山西省,中国,197,,142,0,2020-04-23
博茨瓦纳,博茨瓦纳,20,,0,1,2020-04-23
布隆迪共和国,布隆迪共和国,11,,4,1,2020-04-23
毛里塔尼亚,毛里塔尼亚,7,,2,1,2020-04-23
天津市,中国,189,,179,3,2020-04-23
库拉索岛,库拉索岛,14,,0,1,2020-04-23
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,1,2020-04-23
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,2020-04-23
浙江省,中国,1268,,1254,1,2020-04-23
列支敦士登,列支敦士登,82,,0,1,2020-04-23
东帝汶,东帝汶,23,,0,0,2020-04-23
福克兰群岛,福克兰群岛,11,,0,0,2020-04-23
蒙特塞拉特,蒙特塞拉特,11,,0,0,2020-04-23
摩纳哥,摩纳哥,98,,3,3,2020-04-23
厄立特里亚,厄立特里亚,39,,6,0,2020-04-23
老挝,老挝,19,,0,0,2020-04-23
斐济,斐济,18,,0,0,2020-04-23
新喀里多尼亚,新喀里多尼亚,18,,0,0,2020-04-23
伯利兹,伯利兹,18,,0,2,2020-04-23
多米尼克,多米尼克,16,,0,0,2020-04-23
圣其茨和尼维斯,圣其茨和尼维斯,15,,0,0,2020-04-23
纳米比亚,纳米比亚,16,,3,0,2020-04-23
塞舌尔,塞舌尔,11,,0,0,2020-04-23
格陵兰,格陵兰,11,,0,0,2020-04-23
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,2020-04-23
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,2020-04-23
苏里南,苏里南,10,,6,1,2020-04-23
安圭拉,安圭拉,3,,0,0,2020-04-23
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,2020-04-23
四川省,中国,561,,557,3,2020-04-23
圣巴泰勒米,圣巴泰勒米岛,6,,0,0,2020-04-23
美国,美国,869172,,80934,49963,2020-04-24
德国,德国,150383,,106800,5321,2020-04-24
韩国,韩国,10708,,8501,240,2020-04-24
喀麦隆,喀麦隆,1334,,668,43,2020-04-24
阿塞拜疆,阿塞拜疆,1548,,948,20,2020-04-24
英国,英国,138078,,344,18738,2020-04-24
俄罗斯,俄罗斯,68622,,5568,615,2020-04-24
俄罗斯,白俄罗斯,68622,,5568,615,2020-04-24
巴西,巴西,49990,,26573,3330,2020-04-24
意大利,意大利,189973,,57576,25549,2020-04-24
西班牙,西班牙,219764,,92355,22524,2020-04-24
法国,法国,120804,,42088,21856,2020-04-24
秘鲁,秘鲁,20914,,7422,572,2020-04-24
印度,印度,23077,,4749,718,2020-04-24
印度,印度尼西亚,23077,,4749,718,2020-04-24
土耳其,土耳其,101790,,18491,2491,2020-04-24
荷兰,荷兰,35729,,291,4177,2020-04-24
加拿大,加拿大,42110,,14761,2146,2020-04-24
比利时,比利时,44293,,10122,6679,2020-04-24
沙特阿拉伯,沙特阿拉伯,13930,,1925,121,2020-04-24
葡萄牙,葡萄牙,22353,,1201,820,2020-04-24
新加坡,新加坡,12075,,683,12,2020-04-24
巴基斯坦,巴基斯坦,11155,,2337,237,2020-04-24
卡塔尔,卡塔尔,8525,,809,10,2020-04-24
瑞典,瑞典,16755,,550,2021,2020-04-24
白俄罗斯,白俄罗斯,7281,,577,60,2020-04-24
智利,智利,11812,,5386,168,2020-04-24
伊朗,伊朗,88194,,66599,5574,2020-04-24
墨西哥,墨西哥,11633,,1,1069,2020-04-24
阿联酋,阿联酋,8756,,1637,56,2020-04-24
孟加拉国,孟加拉国,4689,,112,131,2020-04-24
乌克兰,乌克兰,7647,,601,187,2020-04-24
印度尼西亚,印度尼西亚,8211,,1002,686,2020-04-24
波兰,波兰,10511,,1740,454,2020-04-24
多米尼加,多米尼加,5300,,0,260,2020-04-24
菲律宾,菲律宾,7192,,762,477,2020-04-24
爱尔兰,爱尔兰,17607,,9233,794,2020-04-24
挪威,挪威,7361,,0,193,2020-04-24
巴拿马,巴拿马,4821,,4,141,2020-04-24
罗马尼亚,罗马尼亚,10096,,2478,527,2020-04-24
埃及,埃及,3891,,1004,287,2020-04-24
塞尔维亚,塞尔维亚,7906,,1201,158,2020-04-24
科威特,科威特,2614,,613,15,2020-04-24
南非,南非,3953,,1473,75,2020-04-24
以色列,以色列,14882,,5685,193,2020-04-24
阿根廷,阿根廷,3435,,737,165,2020-04-24
加纳,加纳,1154,,120,9,2020-04-24
阿富汗,阿富汗,1226,,135,40,2020-04-24
尼日利亚,尼日利亚,981,,197,31,2020-04-24
哈萨克斯坦,哈萨克斯坦,2334,,560,22,2020-04-24
摩洛哥,摩洛哥,3692,,478,155,2020-04-24
捷克,捷克,7138,,2152,210,2020-04-24
巴林,巴林,2098,,1082,8,2020-04-24
摩尔多瓦,摩尔多瓦,2778,,505,76,2020-04-24
阿尔及利亚,阿尔及利亚,2910,,1099,402,2020-04-24
阿曼,阿曼,1790,,325,9,2020-04-24
瑞士,瑞士,28335,,20600,1557,2020-04-24
玻利维亚,玻利维亚,609,,0,37,2020-04-24
波多黎各,波多黎各,1298,,0,64,2020-04-24
奥地利,奥地利,14932,,11694,522,2020-04-24
亚美尼亚,亚美尼亚,1596,,728,27,2020-04-24
匈牙利,匈牙利,2383,,401,250,2020-04-24
丹麦,丹麦,8073,,2748,394,2020-04-24
洪都拉斯,洪都拉斯,510,,0,46,2020-04-24
芬兰,芬兰,4284,,10,172,2020-04-24
马来西亚,马来西亚,5691,,3663,96,2020-04-24
苏丹,苏丹,174,,14,16,2020-04-24
古巴,古巴,1189,,0,40,2020-04-24
塞内加尔,塞内加尔,545,,262,6,2020-04-24
希腊,希腊,2463,,19,125,2020-04-24
斯洛文尼亚,斯洛文尼亚,1366,,211,79,2020-04-24
马约特,马约特,326,,0,4,2020-04-24
危地马拉,危地马拉,316,,0,9,2020-04-24
索马里,索马里,328,,8,16,2020-04-24
伊拉克,伊拉克,1677,,1171,83,2020-04-24
萨尔瓦多,萨尔瓦多,237,,0,7,2020-04-24
刚果（金）,刚果（金）,394,,48,25,2020-04-24
科特迪瓦,科特迪瓦,1004,,359,14,2020-04-24
马尔代夫,马尔代夫,116,,16,0,2020-04-24
哥斯达黎加,哥斯达黎加,669,,0,6,2020-04-24
澳大利亚,澳大利亚,6667,,5095,76,2020-04-24
斯洛伐克,斯洛伐克,1325,,288,15,2020-04-24
立陶宛,立陶宛,1398,,399,39,2020-04-24
黎巴嫩,黎巴嫩,696,,140,22,2020-04-24
圣马力诺,圣马力诺,488,,2,40,2020-04-24
巴拉圭,巴拉圭,213,,30,9,2020-04-24
斯里兰卡,斯里兰卡,373,,107,7,2020-04-24
乌兹别克斯坦,乌兹别克斯坦,1778,,561,7,2020-04-24
牙买加,牙买加,233,,0,6,2020-04-24
塞浦路斯,塞浦路斯,795,,0,17,2020-04-24
拉脱维亚,拉脱维亚,778,,133,11,2020-04-24
爱沙尼亚,爱沙尼亚,1592,,192,45,2020-04-24
留尼旺,留尼旺,410,,0,0,2020-04-24
肯尼亚,肯尼亚,320,,89,14,2020-04-24
委内瑞拉,委内瑞拉,288,,0,10,2020-04-24
北马其顿,北马其顿,1300,,301,56,2020-04-24
吉布提,吉布提,999,,330,2,2020-04-24
格鲁吉亚,格鲁吉亚,431,,114,5,2020-04-24
吉尔吉斯斯坦,吉尔吉斯斯坦,656,,322,8,2020-04-24
克罗地亚,克罗地亚,1981,,883,50,2020-04-24
马恩岛,马恩岛,307,,0,10,2020-04-24
马里,索马里,328,,77,21,2020-04-24
马里,马里,328,,77,21,2020-04-24
巴勒斯坦,巴勒斯坦,441,,77,3,2020-04-24
刚果（布）,刚果（布）,186,,16,6,2020-04-24
塞拉利昂,塞拉利昂,64,,10,1,2020-04-24
安道尔,安道尔,724,,333,37,2020-04-24
佛得角,佛得角,73,,1,1,2020-04-24
乌拉圭,乌拉圭,557,,354,12,2020-04-24
卢森堡,卢森堡,3665,,241,83,2020-04-24
泰国,泰国,2854,,2490,50,2020-04-24
马提尼克,马提尼克,164,,0,14,2020-04-24
约旦,约旦,437,,318,7,2020-04-24
斯威士兰,斯威士兰,36,,10,1,2020-04-24
尼日尔,尼日尔,671,,256,24,2020-04-24
卢旺达,卢旺达,153,,84,0,2020-04-24
埃塞俄比亚,埃塞俄比亚,117,,25,3,2020-04-24
海地,海地,58,,0,4,2020-04-24
布基纳法索,布基纳法索,616,,410,41,2020-04-24
马耳他,马耳他,444,,44,3,2020-04-24
缅甸,缅甸,139,,9,5,2020-04-24
利比里亚,利比里亚,101,,7,8,2020-04-24
尼泊尔,尼泊尔,45,,2,0,2020-04-24
马达加斯加,马达加斯加,121,,35,0,2020-04-24
莫桑比克,莫桑比克,46,,8,0,2020-04-24
圭亚那,圭亚那,70,,9,7,2020-04-24
乌干达,乌干达,74,,28,0,2020-04-24
美属维尔京群岛,美属维尔京群岛,54,,0,3,2020-04-24
黑山,黑山,316,,123,5,2020-04-24
圣马丁岛,圣马丁岛,38,,0,2,2020-04-24
马拉维,马拉维,33,,3,3,2020-04-24
津巴布韦,津巴布韦,29,,2,4,2020-04-24
不丹,不丹,7,,0,0,2020-04-24
毛里求斯,毛里求斯,331,,266,9,2020-04-24
新西兰,新西兰,1114,,1095,17,2020-04-24
北京市,中国,593,,524,8,2020-04-24
黑龙江省,中国,928,,485,13,2020-04-24
广东省,中国,1585,,1528,8,2020-04-24
厄瓜多尔,厄瓜多尔,10850,,501,537,2020-04-24
哥伦比亚,哥伦比亚,4356,,85,206,2020-04-24
日本,日本,12429,,1069,324,2020-04-24
保加利亚,保加利亚,1171,,153,52,2020-04-24
几内亚,几内亚,862,,170,6,2020-04-24
几内亚,巴布亚新几内亚,862,,170,6,2020-04-24
波黑,波黑,1387,,476,54,2020-04-24
几内亚比绍,几内亚比绍,52,,3,0,2020-04-24
加蓬,加蓬,167,,24,2,2020-04-24
赤道几内亚,赤道几内亚,84,,7,1,2020-04-24
突尼斯,突尼斯,918,,190,38,2020-04-24
坦桑尼亚,坦桑尼亚,285,,11,10,2020-04-24
乍得,乍得,34,,0,0,2020-04-24
泽西岛,泽西岛,255,,0,14,2020-04-24
中国,中国,84313,,78288,4642,2020-04-24
根西岛,根西岛,241,,0,10,2020-04-24
圣多美和普林西比,圣多美和普林西比,7,,0,0,2020-04-24
阿尔巴尼亚,阿尔巴尼亚,678,,327,27,2020-04-24
法罗群岛,法罗群岛,185,,0,0,2020-04-24
中非共和国,中非共和国,19,,10,0,2020-04-24
直布罗陀,直布罗陀,133,,0,1,2020-04-24
赞比亚共和国,赞比亚共和国,76,,37,3,2020-04-24
关岛,关岛,136,,0,5,2020-04-24
瓜德罗普岛,瓜德罗普岛,148,,0,12,2020-04-24
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-04-24
越南,越南,268,,169,0,2020-04-24
百慕大,百慕大,98,,0,5,2020-04-24
特立尼达和多巴哥,特立尼达和多巴哥,115,,0,8,2020-04-24
阿鲁巴,阿鲁巴,100,,0,2,2020-04-24
开曼群岛,开曼群岛,66,,0,2,2020-04-24
多哥,多哥,88,,56,6,2020-04-24
柬埔寨,柬埔寨,122,,50,0,2020-04-24
荷属圣马丁,荷属圣马丁,71,,0,11,2020-04-24
冰岛,冰岛,1789,,1509,10,2020-04-24
文莱,文莱,138,,115,1,2020-04-24
香港,中国,1035,,725,4,2020-04-24
台湾,中国,428,,264,6,2020-04-24
蒙古,蒙古,36,,6,0,2020-04-24
江苏省,中国,653,,646,0,2020-04-24
吉林省,中国,108,,99,1,2020-04-24
湖北省,中国,68128,,63569,4512,2020-04-24
巴哈马,巴哈马,65,,0,9,2020-04-24
法属波利尼西亚,法属波利尼西亚,57,,0,0,2020-04-24
利比亚,利比亚,60,,15,2,2020-04-24
尼加拉瓜,尼加拉瓜,10,,0,2,2020-04-24
安提瓜和巴布达,安提瓜和巴布达,24,,0,3,2020-04-24
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,13,,0,0,2020-04-24
上海市,中国,641,,547,7,2020-04-24
云南省,中国,184,,180,2,2020-04-24
博茨瓦纳,博茨瓦纳,22,,0,1,2020-04-24
天津市,中国,190,,179,3,2020-04-24
福建省,中国,355,,346,1,2020-04-24
浙江省,中国,1268,,1256,1,2020-04-24
福克兰群岛,福克兰群岛,12,,0,0,2020-04-24
巴布亚新几内亚,巴布亚新几内亚,8,,0,0,2020-04-24
苏里南,苏里南,10,,6,1,2020-04-24
安徽省,中国,991,,985,6,2020-04-24
四川省,中国,561,,558,3,2020-04-24
重庆市,中国,579,,573,6,2020-04-24
美国,美国,907096,,99121,52063,2020-04-25
德国,德国,152438,,109800,5500,2020-04-25
韩国,韩国,10718,,8501,240,2020-04-25
喀麦隆,喀麦隆,1430,,668,43,2020-04-25
阿塞拜疆,阿塞拜疆,1687,,1080,21,2020-04-25
英国,英国,148377,,344,20319,2020-04-25
俄罗斯,俄罗斯,74588,,6250,681,2020-04-25
俄罗斯,白俄罗斯,74588,,6250,681,2020-04-25
巴西,巴西,52995,,26573,3670,2020-04-25
意大利,意大利,192994,,60498,25969,2020-04-25
西班牙,西班牙,223759,,95708,22902,2020-04-25
法国,法国,122577,,43493,22245,2020-04-25
秘鲁,秘鲁,21648,,7496,634,2020-04-25
印度,印度,24942,,5210,779,2020-04-25
土耳其,土耳其,104912,,21737,2600,2020-04-25
荷兰,荷兰,37190,,291,4409,2020-04-25
加拿大,加拿大,44364,,15541,2350,2020-04-25
比利时,比利时,45325,,10417,6917,2020-04-25
沙特阿拉伯,沙特阿拉伯,16299,,2215,136,2020-04-25
葡萄牙,葡萄牙,23392,,1228,880,2020-04-25
新加坡,新加坡,12693,,683,12,2020-04-25
巴基斯坦,巴基斯坦,11940,,2337,248,2020-04-25
卡塔尔,卡塔尔,9358,,929,10,2020-04-25
瑞典,瑞典,17729,,541,2160,2020-04-25
白俄罗斯,白俄罗斯,9590,,1573,67,2020-04-25
智利,智利,12306,,6327,174,2020-04-25
伊朗,伊朗,89328,,68193,5650,2020-04-25
墨西哥,墨西哥,12872,,1,1221,2020-04-25
阿联酋,阿联酋,9281,,1760,64,2020-04-25
孟加拉国,孟加拉国,4998,,112,140,2020-04-25
乌克兰,乌克兰,8125,,782,201,2020-04-25
印度尼西亚,印度尼西亚,8607,,1042,720,2020-04-25
波兰,波兰,10892,,1944,494,2020-04-25
多米尼加,多米尼加,5543,,0,265,2020-04-25
菲律宾,菲律宾,7294,,792,494,2020-04-25
爱尔兰,爱尔兰,18184,,9233,1014,2020-04-25
挪威,挪威,7444,,0,199,2020-04-25
巴拿马,巴拿马,4992,,4,144,2020-04-25
罗马尼亚,罗马尼亚,10417,,2817,552,2020-04-25
埃及,埃及,4092,,1075,294,2020-04-25
塞尔维亚,塞尔维亚,8482,,1314,170,2020-04-25
科威特,科威特,2892,,656,19,2020-04-25
南非,南非,4220,,1473,79,2020-04-25
以色列,以色列,15148,,6159,198,2020-04-25
阿根廷,阿根廷,3607,,976,176,2020-04-25
加纳,加纳,1279,,134,10,2020-04-25
阿富汗,阿富汗,1463,,188,44,2020-04-25
尼日利亚,尼日利亚,1095,,208,32,2020-04-25
哈萨克斯坦,哈萨克斯坦,2482,,604,25,2020-04-25
摩洛哥,摩洛哥,3889,,498,159,2020-04-25
捷克,捷克,7236,,2371,214,2020-04-25
巴林,巴林,2588,,1160,8,2020-04-25
摩尔多瓦,摩尔多瓦,2926,,505,80,2020-04-25
阿尔及利亚,阿尔及利亚,3127,,1408,415,2020-04-25
阿曼,阿曼,1905,,329,10,2020-04-25
瑞士,瑞士,28541,,21000,1593,2020-04-25
玻利维亚,玻利维亚,672,,0,40,2020-04-25
波多黎各,波多黎各,1416,,0,64,2020-04-25
奥地利,奥地利,14985,,11694,522,2020-04-25
亚美尼亚,亚美尼亚,1677,,803,28,2020-04-25
匈牙利,匈牙利,2443,,458,262,2020-04-25
丹麦,丹麦,8210,,2748,403,2020-04-25
洪都拉斯,洪都拉斯,519,,0,47,2020-04-25
芬兰,芬兰,4395,,10,177,2020-04-25
马来西亚,马来西亚,5742,,3762,98,2020-04-25
苏丹,苏丹,174,,14,16,2020-04-25
古巴,古巴,1235,,0,43,2020-04-25
塞内加尔,塞内加尔,614,,276,7,2020-04-25
希腊,希腊,2490,,19,130,2020-04-25
斯洛文尼亚,斯洛文尼亚,1373,,215,80,2020-04-25
马约特,马约特,339,,0,4,2020-04-25
危地马拉,危地马拉,342,,0,10,2020-04-25
索马里,索马里,328,,8,16,2020-04-25
伊拉克,伊拉克,1708,,1204,86,2020-04-25
萨尔瓦多,萨尔瓦多,250,,0,8,2020-04-25
刚果（金）,刚果（金）,416,,49,28,2020-04-25
科特迪瓦,科特迪瓦,1077,,419,14,2020-04-25
马尔代夫,马尔代夫,137,,16,0,2020-04-25
哥斯达黎加,哥斯达黎加,681,,0,6,2020-04-25
澳大利亚,澳大利亚,6695,,5095,76,2020-04-25
斯洛伐克,斯洛伐克,1373,,386,17,2020-04-25
立陶宛,立陶宛,1426,,460,41,2020-04-25
黎巴嫩,黎巴嫩,704,,143,24,2020-04-25
圣马力诺,圣马力诺,501,,2,40,2020-04-25
巴拉圭,巴拉圭,223,,78,9,2020-04-25
斯里兰卡,斯里兰卡,435,,118,7,2020-04-25
乌兹别克斯坦,乌兹别克斯坦,1778,,561,7,2020-04-25
牙买加,牙买加,243,,0,6,2020-04-25
塞浦路斯,塞浦路斯,804,,0,17,2020-04-25
拉脱维亚,拉脱维亚,784,,133,12,2020-04-25
爱沙尼亚,爱沙尼亚,1605,,192,46,2020-04-25
留尼旺,留尼旺,412,,0,0,2020-04-25
肯尼亚,肯尼亚,343,,98,14,2020-04-25
委内瑞拉,委内瑞拉,298,,0,10,2020-04-25
北马其顿,北马其顿,1326,,337,57,2020-04-25
吉布提,吉布提,1008,,373,2,2020-04-25
格鲁吉亚,格鲁吉亚,456,,132,5,2020-04-25
吉尔吉斯斯坦,吉尔吉斯斯坦,665,,345,8,2020-04-25
克罗地亚,克罗地亚,2009,,982,51,2020-04-25
马恩岛,马恩岛,307,,0,16,2020-04-25
马里,索马里,328,,8,16,2020-04-25
巴勒斯坦,巴勒斯坦,441,,77,3,2020-04-25
刚果（布）,刚果（布）,200,,19,6,2020-04-25
贝宁,贝宁,58,,27,1,2020-04-25
塞拉利昂,塞拉利昂,82,,10,3,2020-04-25
安道尔,安道尔,731,,344,40,2020-04-25
佛得角,佛得角,73,,1,1,2020-04-25
乌拉圭,乌拉圭,563,,369,12,2020-04-25
卢森堡,卢森堡,3695,,241,85,2020-04-25
泰国,泰国,2907,,2547,51,2020-04-25
马提尼克,马提尼克,170,,0,14,2020-04-25
南苏丹,南苏丹,4,,0,0,2020-04-25
约旦,约旦,441,,326,7,2020-04-25
斯威士兰,斯威士兰,40,,10,1,2020-04-25
尼日尔,尼日尔,681,,289,24,2020-04-25
卢旺达,卢旺达,176,,87,0,2020-04-25
法属圭亚那,法属圭亚那,107,,0,1,2020-04-25
埃塞俄比亚,埃塞俄比亚,122,,29,3,2020-04-25
海地,海地,62,,0,4,2020-04-25
布基纳法索,布基纳法索,629,,425,41,2020-04-25
马耳他,马耳他,445,,44,3,2020-04-25
缅甸,缅甸,144,,9,5,2020-04-25
利比里亚,利比里亚,120,,25,11,2020-04-25
尼泊尔,尼泊尔,48,,2,0,2020-04-25
马达加斯加,马达加斯加,121,,35,0,2020-04-25
巴巴多斯,巴巴多斯,76,,0,6,2020-04-25
莫桑比克,莫桑比克,46,,8,0,2020-04-25
圭亚那,法属圭亚那,107,,9,8,2020-04-25
圭亚那,圭亚那,107,,9,8,2020-04-25
乌干达,乌干达,75,,28,0,2020-04-25
美属维尔京群岛,美属维尔京群岛,54,,0,3,2020-04-25
黑山,黑山,319,,123,6,2020-04-25
也门共和国,也门共和国,1,,0,0,2020-04-25
圣马丁岛,圣马丁岛,38,,0,2,2020-04-25
安哥拉,安哥拉,25,,6,2,2020-04-25
马拉维,马拉维,33,,3,3,2020-04-25
津巴布韦,津巴布韦,29,,2,4,2020-04-25
不丹,不丹,7,,0,0,2020-04-25
毛里求斯,毛里求斯,331,,285,9,2020-04-25
新西兰,新西兰,1117,,1095,18,2020-04-25
内蒙古自治区,中国,197,,114,1,2020-04-25
北京市,中国,593,,525,8,2020-04-25
陕西省,中国,286,,253,3,2020-04-25
黑龙江省,中国,930,,509,13,2020-04-25
广东省,中国,1585,,1534,8,2020-04-25
厄瓜多尔,厄瓜多尔,22719,,1366,576,2020-04-25
哥伦比亚,哥伦比亚,4881,,85,225,2020-04-25
日本,日本,13231,,1069,360,2020-04-25
保加利亚,保加利亚,1188,,153,54,2020-04-25
几内亚,几内亚,954,,191,6,2020-04-25
几内亚,赤道几内亚,954,,191,6,2020-04-25
几内亚,几内亚比绍,954,,191,6,2020-04-25
几内亚,巴布亚新几内亚,954,,191,6,2020-04-25
波黑,波黑,1413,,538,55,2020-04-25
几内亚比绍,几内亚比绍,52,,3,0,2020-04-25
加蓬,加蓬,172,,26,3,2020-04-25
赤道几内亚,赤道几内亚,214,,7,1,2020-04-25
突尼斯,突尼斯,922,,194,38,2020-04-25
坦桑尼亚,坦桑尼亚,299,,37,10,2020-04-25
乍得,乍得,34,,0,0,2020-04-25
泽西岛,泽西岛,255,,0,18,2020-04-25
中国,中国,84330,,78402,4642,2020-04-25
根西岛,根西岛,243,,0,10,2020-04-25
圣多美和普林西比,圣多美和普林西比,8,,0,0,2020-04-25
阿尔巴尼亚,阿尔巴尼亚,678,,327,28,2020-04-25
法罗群岛,法罗群岛,187,,0,0,2020-04-25
中非共和国,中非共和国,19,,10,0,2020-04-25
直布罗陀,直布罗陀,133,,0,1,2020-04-25
赞比亚共和国,赞比亚共和国,84,,42,3,2020-04-25
关岛,关岛,136,,0,5,2020-04-25
瓜德罗普岛,瓜德罗普岛,148,,0,12,2020-04-25
钻石公主号邮轮,钻石公主号邮轮,712,,574,13,2020-04-25
越南,越南,270,,169,0,2020-04-25
百慕大,百慕大,99,,0,5,2020-04-25
特立尼达和多巴哥,特立尼达和多巴哥,115,,0,8,2020-04-25
阿鲁巴,阿鲁巴,100,,0,2,2020-04-25
开曼群岛,开曼群岛,66,,0,2,2020-04-25
多哥,多哥,90,,59,6,2020-04-25
柬埔寨,柬埔寨,122,,50,0,2020-04-25
荷属圣马丁,荷属圣马丁,73,,0,12,2020-04-25
冰岛,冰岛,1789,,1542,10,2020-04-25
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,2,2020-04-25
文莱,文莱,138,,115,1,2020-04-25
香港,中国,1037,,753,4,2020-04-25
台湾,中国,429,,264,6,2020-04-25
蒙古,蒙古,36,,6,0,2020-04-25
叙利亚,叙利亚,42,,6,3,2020-04-25
冈比亚,冈比亚,10,,2,1,2020-04-25
山东省,中国,787,,767,7,2020-04-25
吉林省,中国,109,,99,1,2020-04-25
湖北省,中国,68128,,63593,4512,2020-04-25
巴哈马,巴哈马,70,,0,9,2020-04-25
法属波利尼西亚,法属波利尼西亚,57,,0,0,2020-04-25
利比亚,利比亚,61,,18,2,2020-04-25
梵蒂冈,梵蒂冈,9,,0,0,2020-04-25
尼加拉瓜,尼加拉瓜,10,,0,2,2020-04-25
英属维尔京群岛,英属维尔京群岛,5,,0,1,2020-04-25
安提瓜和巴布达,安提瓜和巴布达,24,,0,3,2020-04-25
格林那达,格林那达,15,,0,0,2020-04-25
圣卢西亚,圣卢西亚,15,,0,0,2020-04-25
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,13,,0,0,2020-04-25
上海市,中国,641,,558,7,2020-04-25
河北省,中国,328,,318,6,2020-04-25
山西省,中国,197,,149,0,2020-04-25
云南省,中国,185,,180,2,2020-04-25
博茨瓦纳,博茨瓦纳,22,,0,1,2020-04-25
布隆迪共和国,布隆迪共和国,12,,4,1,2020-04-25
毛里塔尼亚,毛里塔尼亚,7,,2,1,2020-04-25
天津市,中国,190,,181,3,2020-04-25
福建省,中国,355,,349,1,2020-04-25
库拉索岛,库拉索岛,14,,0,1,2020-04-25
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,1,2020-04-25
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,2020-04-25
列支敦士登,列支敦士登,82,,0,1,2020-04-25
东帝汶,东帝汶,24,,0,0,2020-04-25
福克兰群岛,福克兰群岛,12,,0,0,2020-04-25
蒙特塞拉特,蒙特塞拉特,11,,0,0,2020-04-25
摩纳哥,摩纳哥,98,,3,3,2020-04-25
厄立特里亚,厄立特里亚,39,,6,0,2020-04-25
老挝,老挝,19,,0,0,2020-04-25
斐济,斐济,18,,0,0,2020-04-25
新喀里多尼亚,新喀里多尼亚,18,,0,0,2020-04-25
伯利兹,伯利兹,18,,0,2,2020-04-25
多米尼克,多米尼克,16,,0,0,2020-04-25
圣其茨和尼维斯,圣其茨和尼维斯,15,,0,0,2020-04-25
纳米比亚,纳米比亚,16,,3,0,2020-04-25
塞舌尔,塞舌尔,11,,0,0,2020-04-25
格陵兰,格陵兰,11,,0,0,2020-04-25
巴布亚新几内亚,巴布亚新几内亚,8,,0,0,2020-04-25
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,2020-04-25
苏里南,苏里南,10,,6,1,2020-04-25
安圭拉,安圭拉,3,,0,0,2020-04-25
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,2020-04-25
圣巴泰勒米,圣巴泰勒米岛,6,,0,0,2020-04-25
美国,美国,940797,,105823,54001,2020-04-26
德国,德国,154175,,112000,5640,2020-04-26
韩国,韩国,10728,,8717,242,2020-04-26
